[INFO] [1743241632.472983, 119.822000]: Robot Position: x=0.00, y=-0.06
[INFO] [1743241641.223044, 128.558000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.224220, 128.559000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.225269, 128.560000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.226290, 128.561000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.227359, 128.562000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.228743, 128.563000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.229652, 128.564000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.230601, 128.565000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.231395, 128.566000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.232116, 128.567000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.232733, 128.567000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.233522, 128.568000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.234441, 128.569000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.235401, 128.570000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.236331, 128.571000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.237289, 128.572000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.238754, 128.573000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.239759, 128.574000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.240722, 128.575000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.241713, 128.576000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.242851, 128.577000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.243976, 128.579000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.245394, 128.580000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.246321, 128.581000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.247240, 128.582000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.248215, 128.583000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.249233, 128.584000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.250186, 128.585000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.251146, 128.586000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.252062, 128.587000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.253211, 128.588000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.254966, 128.589000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.256059, 128.591000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.257130, 128.592000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.258411, 128.593000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.259356, 128.594000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.260308, 128.595000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.261259, 128.596000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.262520, 128.597000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.263397, 128.598000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.264335, 128.599000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.265497, 128.600000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.266442, 128.601000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.267178, 128.602000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.268151, 128.603000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.269488, 128.604000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.271133, 128.606000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.272217, 128.607000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.273230, 128.608000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.274243, 128.609000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.275182, 128.610000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.275902, 128.611000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.276489, 128.611000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.277121, 128.612000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.277879, 128.612000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.278548, 128.613000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.279187, 128.614000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.280158, 128.615000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.281103, 128.616000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.282064, 128.617000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.283048, 128.618000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.284022, 128.619000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.285361, 128.620000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.286732, 128.621000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.287729, 128.622000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.288585, 128.623000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.289586, 128.624000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.290697, 128.625000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.291533, 128.626000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.292362, 128.627000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.293215, 128.628000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.294178, 128.629000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.295014, 128.630000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.296396, 128.631000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.297257, 128.632000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.298202, 128.633000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.299131, 128.634000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.300778, 128.635000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.301777, 128.636000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.302599, 128.637000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.303569, 128.638000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.304562, 128.639000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.305705, 128.640000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.306697, 128.641000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.307258, 128.642000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.307777, 128.642000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.308684, 128.643000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.309263, 128.644000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.309819, 128.644000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.310745, 128.645000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.311568, 128.646000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.312175, 128.647000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.312741, 128.647000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.313417, 128.648000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.314001, 128.649000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.314867, 128.649000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.315857, 128.650000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.317161, 128.651000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.318653, 128.653000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.319633, 128.654000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.320551, 128.655000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.321442, 128.656000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.322238, 128.657000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.323091, 128.658000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.323928, 128.659000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.324728, 128.659000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.325453, 128.660000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.326304, 128.661000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.327456, 128.662000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.328338, 128.663000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.329203, 128.664000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.330344, 128.665000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.331206, 128.666000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.332121, 128.667000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.333086, 128.668000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.334593, 128.669000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.335541, 128.670000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.336275, 128.671000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.337072, 128.672000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.337775, 128.672000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.338341, 128.673000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.338971, 128.674000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.339450, 128.674000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.340400, 128.675000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.341294, 128.676000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.342227, 128.677000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.343168, 128.678000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.344081, 128.679000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.344904, 128.679000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.346041, 128.681000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.347177, 128.682000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.348175, 128.683000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.349399, 128.684000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.350899, 128.685000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.351811, 128.686000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.352663, 128.687000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.353586, 128.688000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.354565, 128.689000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.355642, 128.690000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.356531, 128.691000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.357371, 128.692000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.358211, 128.693000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.359056, 128.693000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.359928, 128.695000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.360756, 128.695000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.361585, 128.696000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.362540, 128.697000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.363886, 128.698000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.365555, 128.700000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.366806, 128.701000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.367751, 128.702000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.369009, 128.704000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.369765, 128.704000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.370379, 128.705000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.371153, 128.706000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.371952, 128.707000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.372537, 128.707000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.373127, 128.708000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.373675, 128.708000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.374341, 128.709000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.375077, 128.710000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.375700, 128.710000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.376489, 128.711000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.377208, 128.712000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.377945, 128.713000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.378456, 128.713000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.379060, 128.714000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.380090, 128.715000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.381075, 128.715000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.382738, 128.717000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.383837, 128.718000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.384983, 128.720000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.386026, 128.721000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.386965, 128.722000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.388230, 128.723000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.389132, 128.724000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.389729, 128.724000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.390653, 128.725000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.391533, 128.726000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.392390, 128.727000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.393218, 128.728000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.394017, 128.729000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.394589, 128.729000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.395154, 128.730000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.395665, 128.730000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.396319, 128.731000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.397207, 128.732000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.398769, 128.733000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.399812, 128.734000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.400762, 128.735000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.401602, 128.736000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.402559, 128.737000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.403494, 128.738000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.404364, 128.739000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.405321, 128.740000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.406318, 128.741000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.407248, 128.742000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.408292, 128.743000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.409281, 128.744000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.410222, 128.745000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.411126, 128.746000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.411981, 128.747000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.412632, 128.747000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.413607, 128.748000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.415501, 128.750000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.431440, 128.766000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.432815, 128.767000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.433675, 128.768000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.434562, 128.769000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.435440, 128.770000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.436311, 128.771000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.437206, 128.772000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.438149, 128.773000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.439106, 128.774000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.440061, 128.775000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.441028, 128.776000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.441884, 128.776000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.442765, 128.777000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.443777, 128.778000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.444778, 128.779000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.446501, 128.781000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.447468, 128.782000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.448225, 128.783000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.449073, 128.784000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.449666, 128.784000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.450218, 128.785000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.450744, 128.785000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.451347, 128.786000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.451947, 128.787000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.452554, 128.787000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.453175, 128.788000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.453732, 128.788000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.454287, 128.789000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.454841, 128.790000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.455333, 128.790000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.455892, 128.791000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.456530, 128.791000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.457453, 128.792000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.458389, 128.793000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.459298, 128.794000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.460321, 128.795000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.462034, 128.796000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.463211, 128.798000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.464196, 128.799000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.465199, 128.800000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.466607, 128.801000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.467525, 128.802000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.468372, 128.803000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.469250, 128.804000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.470285, 128.805000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.471232, 128.806000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.472234, 128.807000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.473229, 128.808000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.474259, 128.809000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.475208, 128.810000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.475962, 128.811000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.476993, 128.812000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.478530, 128.813000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.479510, 128.814000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.480482, 128.815000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.481378, 128.816000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.482266, 128.817000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.483228, 128.818000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.484141, 128.819000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.485034, 128.820000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.486101, 128.821000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.487214, 128.822000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.488075, 128.823000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.488912, 128.823000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.489559, 128.824000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.490397, 128.825000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.491069, 128.826000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.492218, 128.826000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.493547, 128.828000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.494571, 128.829000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.495476, 128.830000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.496344, 128.831000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.497226, 128.832000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.498468, 128.833000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.499425, 128.834000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.500561, 128.835000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.501512, 128.836000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.502354, 128.837000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.503261, 128.838000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.504236, 128.839000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.505297, 128.840000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.506313, 128.841000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.507265, 128.842000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.508367, 128.843000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.509668, 128.844000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.511134, 128.845000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.512318, 128.847000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.513251, 128.848000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.514146, 128.849000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.514973, 128.849000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.515875, 128.850000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.516745, 128.851000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.517590, 128.852000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.518440, 128.853000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.519336, 128.854000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.520260, 128.855000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.521190, 128.856000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.522206, 128.857000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.523361, 128.858000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.524403, 128.859000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.526170, 128.860000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.527393, 128.862000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.528256, 128.863000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.529165, 128.864000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.530110, 128.865000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.531492, 128.866000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.532436, 128.867000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.533438, 128.868000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.534905, 128.869000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.535951, 128.870000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.537135, 128.871000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.538092, 128.872000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.539016, 128.873000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.539944, 128.874000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.540851, 128.875000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.542362, 128.877000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.543534, 128.878000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.544477, 128.879000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.545221, 128.879000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.546318, 128.881000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.547305, 128.882000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.548213, 128.883000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.549265, 128.884000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.550536, 128.885000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.551485, 128.886000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.552234, 128.887000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.553251, 128.888000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.554229, 128.889000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.555218, 128.889000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.556236, 128.891000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.557304, 128.892000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.558954, 128.893000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.560049, 128.894000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.560989, 128.895000]: Robot Position: x=-0.36, y=-0.53
[INFO] [1743241641.561911, 128.896000]: Robot Position: x=-0.36, y=-0.53
